,ticket_id,UID,currency,sales,quantity,ticket_date
181,202308240937612,13eb1318-84fd-557b-a933-edf28bacef100ae05ffe-0793-5dd8-a45e-52f475e54261,USD,500.0,2,2023-08-24
182,202308240757590,1837e9d9-876d-5421-a2f5-d168e7b012c21837e9d9-876d-5421-a2f5-d168e7b012c2,USD,690.0,3,2023-08-24
183,202308240737227,1837e9d9-876d-5421-a2f5-d168e7b012c2101c74bc-4a2a-5f86-a9db-300fb7e8e0ab,USD,920.0,4,2023-08-24
184,202308240582470,1cc0d9bc-6e83-53a2-aa38-a2c3ad4709e0b3f81317-fda7-5ef1-9d61-1bb6050dcddd,USD,640.0,4,2023-08-24
185,202308240971016,ce999d19-287c-5eff-9f50-742191656586ce999d19-287c-5eff-9f50-742191656586,USD,280.0,2,2023-08-24
186,202308240719612,93553a14-0e74-5bdc-a6ad-1d2a1010b12093553a14-0e74-5bdc-a6ad-1d2a1010b120,USD,650.0,5,2023-08-24
187,202308240184006,d9fa37a0-3061-5bef-8af8-86f76cb2bdf3d9fa37a0-3061-5bef-8af8-86f76cb2bdf3,USD,151.94,2,2023-08-24
188,202308240884707,e6769933-5384-5ace-9bdf-ac92ac438e11aefc3eaa-318e-55a2-a547-7cc7d19d6197,USD,150.0,1,2023-08-24
189,202308240180534,e6769933-5384-5ace-9bdf-ac92ac438e11461315ec-ae81-5515-9df0-c83481f5f216,USD,600.0,4,2023-08-24
190,202308240794397,e6769933-5384-5ace-9bdf-ac92ac438e11dcea5ad3-da6a-548d-a7d3-a1003d63d2fc,USD,300.0,2,2023-08-24
191,202308240615938,15497587-71cd-50cf-8eba-bbbf79b301f815497587-71cd-50cf-8eba-bbbf79b301f8,USD,480.0,4,2023-08-24
192,202308240945791,15497587-71cd-50cf-8eba-bbbf79b301f8ecf6eada-ffaf-5d6b-a5a1-c5be0021fd5f,USD,360.0,3,2023-08-24
193,202308240071189,15497587-71cd-50cf-8eba-bbbf79b301f83fda1efe-936a-5b1c-9303-71b882f595d7,USD,240.0,2,2023-08-24
194,202308240244656,15497587-71cd-50cf-8eba-bbbf79b301f86ce75cc9-3f68-58c6-962d-404b0420d7be,USD,360.0,3,2023-08-24
195,202308240328645,15497587-71cd-50cf-8eba-bbbf79b301f8ca4b9022-aaaf-5956-bfd5-fb9efdc99402,USD,360.0,3,2023-08-24
196,202308240713784,462f69cb-66c4-5ef8-b50c-3d4724d087ca462f69cb-66c4-5ef8-b50c-3d4724d087ca,USD,102.97,1,2023-08-24
197,202308240086877,462f69cb-66c4-5ef8-b50c-3d4724d087ca8df0d5f9-bb2d-5dda-bf4e-c006e48e6a26,USD,514.85,5,2023-08-24
198,202308240054410,462f69cb-66c4-5ef8-b50c-3d4724d087ca0e9ecac2-281b-510c-b098-dc5cf5ba997b,USD,102.97,1,2023-08-24
199,202308240221572,462f69cb-66c4-5ef8-b50c-3d4724d087cad1020795-95a8-5f73-9ec4-f632ca84e55c,USD,205.94,2,2023-08-24
200,202308240813219,b0097553-185d-5401-8138-f50ca09dc0f4ee772a8c-9dc9-59be-b9bd-3190d9889acc,USD,131.94,2,2023-08-24
201,202308240307605,b0097553-185d-5401-8138-f50ca09dc0f4656fd0a9-af26-58b2-ab22-1b37a9e547c1,USD,65.97,1,2023-08-24
202,202308240202273,f803062c-b619-5a7e-addb-756ad0ae59e9f803062c-b619-5a7e-addb-756ad0ae59e9,USD,195.0,3,2023-08-24
203,202308240966042,ec3c39df-06ea-5cf0-aa45-f776888ab794ec3c39df-06ea-5cf0-aa45-f776888ab794,USD,56.97,1,2023-08-24
204,202308240928311,ec3c39df-06ea-5cf0-aa45-f776888ab79435c82d0a-aae9-5bd3-9f92-811fc9f18227,USD,227.88,4,2023-08-24
205,202308240712374,02d802da-c92d-5e28-b8d8-2b428135226fbbe94241-39ff-5984-967c-ba92ae136f76,USD,80.0,1,2023-08-24
206,202308240304924,a7e083f2-11d7-5f74-8e4b-34c84deb299fa7e083f2-11d7-5f74-8e4b-34c84deb299f,USD,405.0,3,2023-08-24
207,202308240013214,a7e083f2-11d7-5f74-8e4b-34c84deb299f776f9115-fa33-5cdb-a5fa-0e6386957a08,USD,135.0,1,2023-08-24
208,202308240754736,d3d13bd0-8a63-5a47-ab42-94d19ff3d4aed3d13bd0-8a63-5a47-ab42-94d19ff3d4ae,USD,180.0,2,2023-08-24
209,202308240622953,ef7bf42d-10df-530d-baca-8aabc17c2c2a9d313ce5-fa48-55ad-99c3-633f80115e06,USD,35.0,1,2023-08-24
210,202308240675051,ef7bf42d-10df-530d-baca-8aabc17c2c2a28ab0239-e453-5b7c-b5f4-abcb1cda12bf,USD,105.0,3,2023-08-24
211,202308240550754,1141b76b-bd33-54fa-8fb9-6c2aa2c0dd811141b76b-bd33-54fa-8fb9-6c2aa2c0dd81,USD,300.0,3,2023-08-24
212,202308240072995,f30b86fd-1e87-5ed5-9fef-8acae5bc0e09f30b86fd-1e87-5ed5-9fef-8acae5bc0e09,USD,200.0,1,2023-08-24
213,202308240282806,b7097a35-576b-5072-aee9-82e98b883f64a36cf904-a2f6-58a2-b727-b32fbb092adb,USD,440.0,4,2023-08-24
214,202308240532046,4491b5e7-d9be-586e-9c56-4c7a50af4c744491b5e7-d9be-586e-9c56-4c7a50af4c74,USD,300.0,3,2023-08-24
215,202308240765114,1be4cc5a-acc0-5bc3-9148-50924864e5ff1be4cc5a-acc0-5bc3-9148-50924864e5ff,USD,800.0,4,2023-08-24
216,202308240087145,8007c1dd-8d69-5634-a374-4c63adb005cb8007c1dd-8d69-5634-a374-4c63adb005cb,USD,220.0,2,2023-08-24
217,202308240633971,924883d2-4949-59a1-a43a-d8a116be6a3a924883d2-4949-59a1-a43a-d8a116be6a3a,USD,625.0,5,2023-08-24
218,202308240822634,924883d2-4949-59a1-a43a-d8a116be6a3a127fbb29-c6d4-5d8b-9083-7af840fd8cd9,USD,625.0,5,2023-08-24
219,202308240088500,924883d2-4949-59a1-a43a-d8a116be6a3ac70a8df5-3e11-5ee6-a1c0-8d06e247d97e,USD,250.0,2,2023-08-24
220,202308240634185,924883d2-4949-59a1-a43a-d8a116be6a3a6a45ac32-1629-5b8b-9276-b73d07cf92d3,USD,500.0,4,2023-08-24
221,202308240120430,924883d2-4949-59a1-a43a-d8a116be6a3a855f7124-e52e-5144-9c03-a0af8cb7bef8,USD,250.0,2,2023-08-24
222,202308240336500,ac581006-ce50-5ed5-b68d-06334d8870fdac581006-ce50-5ed5-b68d-06334d8870fd,USD,70.0,1,2023-08-24
223,202308240269116,ac581006-ce50-5ed5-b68d-06334d8870fdffbde28f-7b15-5c8c-9118-2ef1f5442e6c,USD,280.0,4,2023-08-24
224,202308240419932,ac581006-ce50-5ed5-b68d-06334d8870fd590c857c-25d1-50fd-a6df-c37caeb56f14,USD,280.0,4,2023-08-24
225,202308240024631,b08c1b20-fdae-5f1f-849e-4378c0becae95d252c52-b57f-598f-a9e5-826b716cb32a,USD,120.97,1,2023-08-24
226,202308240728295,fd56d5a5-0c72-516f-a5b0-3d4e26644d6ada8e9a9e-5599-5ffc-a4ba-0ef9aab215b2,USD,330.0,3,2023-08-24
227,202308240436846,fd56d5a5-0c72-516f-a5b0-3d4e26644d6ac848f221-6f6b-526a-8911-e2ab0980ccc7,USD,110.0,1,2023-08-24
228,202308240029120,f8379b2b-8489-56b6-9aca-89e734bc67610dec7fe1-9909-569c-868b-c859a161f60b,USD,450.0,5,2023-08-24
229,202308240481992,f8379b2b-8489-56b6-9aca-89e734bc6761fb91ed92-23f5-5689-96bc-8da260ba8129,USD,180.0,2,2023-08-24
230,202308240686603,438b1d88-1eb1-5d29-9eb0-27f9e263cf21438b1d88-1eb1-5d29-9eb0-27f9e263cf21,USD,500.0,4,2023-08-24
231,202308240163003,e9f15a4f-b7a0-51e1-b848-58a8c5aa1d0bbec08691-7ae3-526d-98c3-ae5fb9dfce6c,USD,125.0,1,2023-08-24
232,202308240395619,15363cf7-1e3c-5b46-b2fd-00a9e4b9d1bd15363cf7-1e3c-5b46-b2fd-00a9e4b9d1bd,USD,360.0,4,2023-08-24
233,202308240089663,1b8dd193-eab4-5a9e-8b15-08fc062e868f06eed955-86aa-5942-b78b-dc71015f5ac4,USD,105.0,1,2023-08-24
234,202308240418304,1b8dd193-eab4-5a9e-8b15-08fc062e868fbdea85b6-7b16-56aa-96f7-fe6ee247d64f,USD,315.0,3,2023-08-24
235,202308240846733,77f43fee-e686-5631-a918-e5b05ea017a177f43fee-e686-5631-a918-e5b05ea017a1,USD,175.0,1,2023-08-24
236,202308240211916,77f43fee-e686-5631-a918-e5b05ea017a105ae1d63-7f44-5f99-8a6c-4bc64027d3b5,USD,350.0,2,2023-08-24
237,202308240288134,77f43fee-e686-5631-a918-e5b05ea017a11bcdbeac-45a2-5456-92bd-e5079a8acc60,USD,175.0,1,2023-08-24
238,202308240207761,55f75d72-12ff-5349-9043-010a1300981aab02153e-53f3-5843-9e38-ecce1c79ba6c,USD,425.0,5,2023-08-24
239,202308240664929,55f75d72-12ff-5349-9043-010a1300981a8182e663-d49b-5b2f-94ef-c95999953ec0,USD,340.0,4,2023-08-24
240,202308240342489,55f75d72-12ff-5349-9043-010a1300981a9f52b162-d6aa-5a48-a443-7d40d8b61389,USD,425.0,5,2023-08-24
241,202308240023562,55f75d72-12ff-5349-9043-010a1300981a308aac93-7406-5962-a02a-62a4c510fc88,USD,340.0,4,2023-08-24
242,202308240967351,30694dee-8fb4-5e23-a8be-02dc261bc7b030694dee-8fb4-5e23-a8be-02dc261bc7b0,USD,440.0,4,2023-08-24
243,202308240557178,30694dee-8fb4-5e23-a8be-02dc261bc7b0599c0c36-baed-5eef-9135-60a4707d699a,USD,440.0,4,2023-08-24
244,202308240527408,30694dee-8fb4-5e23-a8be-02dc261bc7b09ddb5691-5264-5682-91b4-d4f0629a1c73,USD,330.0,3,2023-08-24
245,202308240575981,6fb57014-9abd-58e0-b58f-e8462e737bb752f96350-0635-5b94-bf23-2f766ff6cbef,USD,130.0,1,2023-08-24
246,202308240330679,6fb57014-9abd-58e0-b58f-e8462e737bb7300d9746-4612-5147-b5de-066f8a0c9700,USD,650.0,5,2023-08-24
247,202308240034544,6fb57014-9abd-58e0-b58f-e8462e737bb72e8052f7-3d2c-5db3-be8d-cb3a21a02fa4,USD,520.0,4,2023-08-24
248,202308240007417,a39daaad-bd7f-5326-a4ac-947543407b15a39daaad-bd7f-5326-a4ac-947543407b15,USD,211.94,2,2023-08-24
